item	status	note
-	producer_scripts	analysis_code	MISSING		output/B2_CONTRAST_DICTIONARY.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/B35_C4_ENGINE_COMPARISON.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/B35_C5_ENGINE_COMPARISON.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/B35_R_MODEL_MATRIX.csv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/B3_SOFTWARE_VERSIONS.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/C1_C4_CROSS_PLATFORM_COMPARISON.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/C1_C5_CROSS_PLATFORM_COMPARISON.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/C1_GIN28_DBS_vs_CTRL.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/C1_GIN28_TTFields_vs_CTRL.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/C1_KNS42_DBS_vs_CTRL.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/C1_KNS42_TTFields_vs_CTRL.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/C1_PATHWAY_CONCORDANCE.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/C1_SOFTWARE_VERSIONS.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/C1_U87MG_DBS_vs_CTRL.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/C1_U87MG_TTFields_vs_CTRL.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/C2_11_EVIDENCE_GRADES.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/C2_11_LOPO_A_core.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/C2_11_LOPO_B_mapped_all.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/C2_11_PATIENT_EFFECTS_A_core.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/C2_11_PATIENT_EFFECTS_B_mapped_all.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/C2_12_MASTER_EVIDENCE.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/C2_2_FROZEN_SIGNATURES_COVERAGE.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/C2_3_CC_DEPLETION_SUMMARY.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/C2_4_COUTURIER_SAMPLE_ROLES.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/C2_4_QC_NEFTEL_10X.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/C2_4_QC_NEFTEL_SS2.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/C2_DATASET_CANDIDATES.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/C2_NEFTEL_PATIENT_CROSSWALK.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/C2_couturier_layerA_alt_state_tests.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/C2_couturier_layerA_state_tests.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/C2_couturier_layerA_state_tests_all.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/C2_ss2_state_tests_unified.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/C4_CLAIM_FIGURE_MATRIX.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/C4_MASTER_EVIDENCE.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/C4_NEGATIVE_RESULTS.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/GSE324656_FILE_INVENTORY.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/GSE324656_NOVELTY_MATRIX.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/GSE324656_SAMPLE_METADATA.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	figures	figure_assembly_code	MISSING		-	no figure-assembly script for Fig1-Fig5 is retained in the workspace; must not be fabricated
-	license	license	MISSING		-	LICENSE not selected; requires author decision (see docs/LICENSE_TO_BE_SELECTED_BY_AUTHORS.txt)
-	repository	doi	MISSING		-	no GitHub/Zenodo DOI assigned or reserved; repository DOI must NOT be fabricated; assign at submission time
-	genesets	external_gene_set_library	NOT_REDISTRIBUTED		b3_gslib_HALLMARK.gmt	external MSigDB/GO gene-set library cached locally (sha256=37dec27de222850839999c087ee3eede8fd1179c52b45fe5734f727fa21d601c, 44286 bytes); deliberately NOT redistributed; obtain from the original provider and re-cache under the same filename
-	genesets	external_gene_set_library	NOT_REDISTRIBUTED		b3_gslib_REACTOME.gmt	external MSigDB/GO gene-set library cached locally (sha256=c3ea9df73ad5a442069daaf7fb2b6c69995cf1450c86e7fe574daecbf62408d8, 752852 bytes); deliberately NOT redistributed; obtain from the original provider and re-cache under the same filename
-	genesets	external_gene_set_library	NOT_REDISTRIBUTED		b3_gslib_GOBP.gmt	external MSigDB/GO gene-set library cached locally (sha256=5318d0920aec9a34c1d0f91e77b6b3cbb6895a798f8022ee7eb3f30f32cf0811, 1509840 bytes); deliberately NOT redistributed; obtain from the original provider and re-cache under the same filename
CODE_RELEASE/README.md	root	documentation	INCLUDED	a90dd19654717e8e8d599a5ce670b03692a9f1a49a209e0ad5e487afc84706d1	workspace	added during F2 package-hygiene pass (was not listed in the initial manifest)
CODE_RELEASE/docs/LICENSE_TO_BE_SELECTED_BY_AUTHORS.txt	root	other	INCLUDED	638b1cf28ff467f082b3227454d943e81f05bf7ea8fc4addf659bf8358bf2ed7	workspace	added during F2 package-hygiene pass (was not listed in the initial manifest)
CODE_RELEASE/genesets/README_genesets.md	genesets	gene_set_definition	INCLUDED	6402df96ce56ec607102546b88ac83ed35c4e9402c50a6907c9dde118223f274	workspace	added during F2 package-hygiene pass (was not listed in the initial manifest)
